"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
547,"O15431|COPT1_HUMAN","High affinity copper uptake protein 1 OS=Homo sapiens GN=SLC31A1 PE=1 SV=1",-1.29275038214913,7.89822599166245,-1.60227155086083,0.131503290587401,0.15585575180729,-4.99863510389224
179,"Q92637|FCGRB_HUMAN","High affinity immunoglobulin gamma Fc receptor IB OS=Homo sapiens GN=FCGR1B PE=2 SV=1",1.78397699606717,3.67217080685671,2.03182204417173,0.0616825428474201,0.0901661738072793,-4.35664714482559
838,"Q04941|PLP2_HUMAN","Proteolipid protein 2 OS=Homo sapiens GN=PLP2 PE=1 SV=1",-0.276646373611303,13.5992291509034,-0.988149694018017,0.339919502712758,0.380329513524764,-5.7218509318574
135,"P05141|ADT2_HUMAN","ADP/ATP translocase 2 OS=Homo sapiens GN=SLC25A5 PE=1 SV=7",2.88306266244436,4.2217136400453,2.68148240367798,0.0179449093029732,0.0404392322320522,-3.25148125668601
248,"Q14344|GNA13_HUMAN","Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens GN=GNA13 PE=1 SV=2",1.99537301139498,3.77786881452062,2.05690858089607,0.0589097041770443,0.0901661738072793,-4.3165227175396
9,"P20702|ITAX_HUMAN","Integrin alpha-X OS=Homo sapiens GN=ITGAX PE=1 SV=3",1.78739977733695,9.0371461884684,1.37141381524725,0.191915996524325,0.221303120334559,-5.30138486625342
793,"Q08334|I10R2_HUMAN","Interleukin-10 receptor subunit beta OS=Homo sapiens GN=IL10RB PE=1 SV=2",2.03590155783039,3.79813308773832,1.73495194221485,0.104790317390779,0.127622671665139,-4.81027498930966
210,"Q53GQ0|DHB12_HUMAN","Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens GN=HSD17B12 PE=1 SV=2",1.87296702247997,3.71666582006311,2.04123241906938,0.0606286426361967,0.0901661738072793,-4.34162556488639
132,"P45880|VDAC2_HUMAN","Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens GN=VDAC2 PE=1 SV=2",2.87013654077956,7.96888285032001,2.52209667355513,0.0244608872128886,0.0489217744257771,-3.53323882241408
8,"Q13740|CD166_HUMAN","CD166 antigen OS=Homo sapiens GN=ALCAM PE=1 SV=2",6.23944009734035,9.54578786556675,4.89503371536662,0.000239320705792983,0.000957282823171931,0.770600480533214
156,"P51148|RAB5C_HUMAN","Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2",-1.29348475988437,5.12998215742785,-1.39304446268536,0.185421471567734,0.216550623728741,-5.27447303151212
109,"P08473|NEP_HUMAN","Neprilysin OS=Homo sapiens GN=MME PE=1 SV=2",5.35270855105671,5.45653658435148,4.29851238148824,0.00074237130175334,0.0026395424062341,-0.286676478950969
248,"Q03113|GNA12_HUMAN","Guanine nucleotide-binding protein subunit alpha-12 OS=Homo sapiens GN=GNA12 PE=1 SV=4",1.99537301139498,3.77786881452062,2.05690858089607,0.0589097041770443,0.0901661738072793,-4.3165227175396
61,"P04843|RPN1_HUMAN","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1",-0.318294427227015,4.53920509330614,-0.347897612363971,0.733113809538005,0.761369920502838,-6.14477643948978
17,"P08575|PTPRC_HUMAN","Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens GN=PTPRC PE=1 SV=2",-0.650597199708269,5.52660536382748,-0.575994204018574,0.573800176449295,0.608000186966141,-6.03814705837621
222,"P49961|ENTP1_HUMAN","Ectonucleoside triphosphate diphosphohydrolase 1 OS=Homo sapiens GN=ENTPD1 PE=1 SV=1",1.57950874207073,3.56993667985849,1.95268473166946,0.0712320799542725,0.0965858711244373,-4.48151165616139
51,"P21796|VDAC1_HUMAN","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens GN=VDAC1 PE=1 SV=2",1.71959258789701,9.51357720897752,1.37029442253201,0.192257085790648,0.221303120334559,-5.30276896699985
47,"Q14789|GOGB1_HUMAN","Golgin subfamily B member 1 OS=Homo sapiens GN=GOLGB1 PE=1 SV=2",1.6028567966565,3.58161070715137,1.73221813734732,0.105288704123739,0.127622671665139,-4.81425293246786
179,"A6NKC4|FCGRC_HUMAN","Putative high affinity immunoglobulin gamma Fc receptor IC OS=Homo sapiens GN=FCGR1C PE=5 SV=2",3.47925413116805,4.51980937440715,2.78558927193558,0.014634442966774,0.0360232442259053,-3.06481879991657
100,"P14384|CBPM_HUMAN","Carboxypeptidase M OS=Homo sapiens GN=CPM PE=1 SV=2",0.416582144705681,6.66289774060249,0.434944666959398,0.670259722607343,0.700925200112254,-6.11011574941296
220,"Q8TCT9|HM13_HUMAN","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1",2.69112519298447,4.12574490531536,2.12863979472966,0.0516027852550256,0.0901661738072793,-4.20043074220427
217,"P51572|BAP31_HUMAN","B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3",2.28627775874151,3.92332118819388,2.08566424452723,0.0558727455660728,0.0901661738072793,-4.27022183521938
