"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
1068,"P78540|ARGI2_HUMAN","Arginase-2, mitochondrial OS=Homo sapiens OX=9606 GN=ARG2 PE=1 SV=1",8.92409411649873,7.41889929745615,14.1189437111917,4.97435630452657e-12,2.19122102659351e-11,13.8984707223222
1069,"P50579|MAP2_HUMAN","Methionine aminopeptidase 2 OS=Homo sapiens OX=9606 GN=METAP2 PE=1 SV=1",8.48377051119721,7.19873749480539,10.2715830636371,1.55134169237864e-09,4.7781324125262e-09,10.2280754495787
1070,"Q96JM3|CHAP1_HUMAN","Chromosome alignment-maintaining phosphoprotein 1 OS=Homo sapiens OX=9606 GN=CHAMP1 PE=1 SV=2",7.47062601257727,6.69216524549542,7.51227292084137,2.58917976669179e-07,6.83699732631233e-07,6.36620160416076
1071,"P82673|RT35_HUMAN","28S ribosomal protein S35, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS35 PE=1 SV=1",5.54962766220552,5.73166607030954,3.40203628281169,0.00275344903474518,0.004437328917442,-1.52701490523738
1072,"Q15942|ZYX_HUMAN","Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1",-4.05020485297909,9.84838657624042,-2.97533559134459,0.011498508232447,0.0163536227170007,-2.65110852722445
1073,"Q6KB66|K2C80_HUMAN","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",9.48406133095953,7.69888290468655,15.7453503655737,6.37172718439633e-13,3.34211848227873e-12,15.0177379320399
1074,"O14929|HAT1_HUMAN","Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=1",10.7428824227333,8.32829345057343,18.0399044228339,4.68667927917378e-14,3.55191244583052e-13,16.2861492741234
1075,"Q9BQ04|RBM4B_HUMAN","RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=RBM4B PE=1 SV=1",1.98760193104141,3.95065320472749,1.55198888272075,0.135962321388867,0.144760768071665,-4.80758755536002
1076,"Q9NUQ9|CYRIB_HUMAN","CYFIP-related Rac1 interactor B OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1",10.2188027529347,8.06625361567415,18.8598948563684,1.9792570850542e-14,1.71624769762583e-13,16.6677542373373
1076,"Q9H0Q0|CYRIA_HUMAN","CYFIP-related Rac1 interactor A OS=Homo sapiens OX=9606 GN=CYRIA PE=2 SV=1",8.45726833148464,7.1854864049491,12.3485684870366,5.88331905815181e-11,2.15516445041717e-10,12.4145737192095
1077,"Q14671|PUM1_HUMAN","Pumilio homolog 1 OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=3",4.42989022336209,5.17179735088783,2.63324795910516,0.0157301315668707,0.0220622974617313,-3.03749396763039
1078,"Q9Y2W2|WBP11_HUMAN","WW domain-binding protein 11 OS=Homo sapiens OX=9606 GN=WBP11 PE=1 SV=1",8.14511734741584,7.02941091291471,5.9341426774059,1.70999552434132e-05,3.98515906096494e-05,2.89994568571221
1079,"Q6RFH5|WDR74_HUMAN","WD repeat-containing protein 74 OS=Homo sapiens OX=9606 GN=WDR74 PE=1 SV=1",8.82351125219695,7.36860786530526,11.791962277761,1.35484611699339e-10,4.65312894774715e-10,11.8804019682866
1080,"P84103|SRSF3_HUMAN","Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1",9.6187553396046,7.76622990900908,5.39986065624011,0.000217819838372979,0.000421410240068326,0.807515182659842
1081,"Q9NQG5|RPR1B_HUMAN","Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens OX=9606 GN=RPRD1B PE=1 SV=1",11.0109328219188,8.46231865016616,22.6412916552098,5.50410651595112e-16,1.21957039297085e-14,18.0616709280998
1082,"Q96P70|IPO9_HUMAN","Importin-9 OS=Homo sapiens OX=9606 GN=IPO9 PE=1 SV=3",4.85776060857964,11.1270055199122,2.08702789708698,0.0615547562813401,0.0739425309463836,-4.08174431616169
1083,"Q9H8H0|NOL11_HUMAN","Nucleolar protein 11 OS=Homo sapiens OX=9606 GN=NOL11 PE=1 SV=1",5.41474209196245,5.66422328518801,3.53253122372146,0.0020304410662858,0.00340915748155269,-1.26062215381823
1084,"P53992|SC24C_HUMAN","Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=3",9.95119900152532,7.93245173996944,14.8849390214575,1.84594247362116e-12,8.86144454294448e-12,14.4516072284009
1085,"Q9H4A3|WNK1_HUMAN","Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=2",8.85069782392758,7.38220115117057,10.1042031590499,2.06035871098829e-09,6.2706569464861e-09,10.0273019712073
1086,"Q13619|CUL4A_HUMAN","Cullin-4A OS=Homo sapiens OX=9606 GN=CUL4A PE=1 SV=3",6.29586381509113,7.4131474755119,3.52163952300052,0.00444958270965111,0.00678989038135424,-1.80089781862667
1087,"Q9P0L0|VAPA_HUMAN","Vesicle-associated membrane protein-associated protein A OS=Homo sapiens OX=9606 GN=VAPA PE=1 SV=3",11.1606077270627,8.53715610273814,21.7958738353408,1.16592350982641e-15,1.98619712957153e-14,17.794549940044
1088,"Q9Y4E8|UBP15_HUMAN","Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens OX=9606 GN=USP15 PE=1 SV=3",5.73744085724018,5.82557266782687,3.65248050346298,0.00153257923727174,0.0026423779952961,-1.0143552737133
1089,"P53367|ARFP1_HUMAN","Arfaptin-1 OS=Homo sapiens OX=9606 GN=ARFIP1 PE=1 SV=2",6.25312276187615,8.9202984554251,3.77264170110851,0.00318959970143301,0.00502314223744101,-1.48648598511196
1090,"P53634|CATC_HUMAN","Dipeptidyl peptidase 1 OS=Homo sapiens OX=9606 GN=CTSC PE=1 SV=2",5.26119593194959,5.58745020518158,3.50339951244243,0.00217361944758022,0.003611754369091,-1.32024448741059
1091,"Q8TAT6|NPL4_HUMAN","Nuclear protein localization protein 4 homolog OS=Homo sapiens OX=9606 GN=NPLOC4 PE=1 SV=3",9.55547758160505,7.73459103000931,15.1810707843161,1.27271571260376e-12,6.30624902641501e-12,14.6527425092016
1092,"Q9Y2S7|PDIP2_HUMAN","Polymerase delta-interacting protein 2 OS=Homo sapiens OX=9606 GN=POLDIP2 PE=1 SV=1",7.788267823434,6.85098615092378,7.7836646539737,1.49836546715673e-07,4.00326651530424e-07,6.80139562528817
1093,"Q9HA77|SYCM_HUMAN","Probable cysteine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=CARS2 PE=1 SV=1",5.93985288019532,5.92677867930444,4.3149448657146,0.000320602019572072,0.000601812664725732,0.355503255085957
1094,"P52294|IMA5_HUMAN","Importin subunit alpha-5 OS=Homo sapiens OX=9606 GN=KPNA1 PE=1 SV=3",8.72510425437996,7.31940436639676,12.9563794370592,2.44456354065888e-11,9.53553154157719e-11,12.9591208861057
1095,"P62906|RL10A_HUMAN","60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2",11.5914747967621,8.75258963758785,18.5820882838758,2.64045291776176e-14,2.20037743146814e-13,16.5421987191795
1096,"Q5SW79|CE170_HUMAN","Centrosomal protein of 170 kDa OS=Homo sapiens OX=9606 GN=CEP170 PE=1 SV=1",1.38187371902246,7.90630127641691,0.573187125337789,0.578598128269607,0.588845570668249,-5.74713519949793
1097,"Q6UX04|CWC27_HUMAN","Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1",7.7785924335172,6.84614845596538,7.92072930722654,1.1409808450496e-07,3.06330282666733e-07,7.01638146179159
1098,"Q13123|RED_HUMAN","Protein Red OS=Homo sapiens OX=9606 GN=IK PE=1 SV=3",7.49430004690142,6.70400226265749,5.65736751330534,1.41077040692736e-05,3.31996703341708e-05,3.05632117652345
1099,"P62424|RL7A_HUMAN","60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2",10.5060154369296,8.20985995767156,17.880793094919,5.5623128669107e-14,4.07902943573451e-13,16.2081272955426
1100,"P10606|COX5B_HUMAN","Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2",12.6015287932929,9.25761663585324,25.9556734399296,3.65874594476867e-17,6.61903413275164e-15,18.9230634337021
1101,"Q9BXW7|HDHD5_HUMAN","Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1",9.01311918556193,7.46341183198775,12.3956972989705,5.48945550214269e-11,2.01856768703432e-10,12.4582079242576
1102,"Q8IX12|CCAR1_HUMAN","Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens OX=9606 GN=CCAR1 PE=1 SV=2",11.1194107888637,8.51655763363866,22.4195846089478,6.68454323482325e-16,1.31976879251639e-14,17.993753215443
1103,"O75592|MYCB2_HUMAN","E3 ubiquitin-protein ligase MYCBP2 OS=Homo sapiens OX=9606 GN=MYCBP2 PE=1 SV=4",4.57755763426914,5.24563105634135,3.10990412138387,0.00540543335051561,0.00809448401380206,-2.11521937478915
1104,"Q13564|ULA1_HUMAN","NEDD8-activating enzyme E1 regulatory subunit OS=Homo sapiens OX=9606 GN=NAE1 PE=1 SV=1",5.4771970625063,5.69545077045993,3.50426119452701,0.00216924526109899,0.00360604242453848,-1.31848210231889
1105,"P61204|ARF3_HUMAN","ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2",11.4419300901144,8.67781728426399,11.5519090230575,1.48683930355975e-08,4.21837237929627e-08,7.85218742549061
1105,"P84077|ARF1_HUMAN","ADP-ribosylation factor 1 OS=Homo sapiens OX=9606 GN=ARF1 PE=1 SV=2",11.4419300901144,8.67781728426399,11.5519090230575,1.48683930355975e-08,4.21837237929627e-08,7.85218742549061
1106,"Q9H4A4|AMPB_HUMAN","Aminopeptidase B OS=Homo sapiens OX=9606 GN=RNPEP PE=1 SV=2",7.00185599319572,6.45778023580464,5.26321994227551,3.4783931933095e-05,7.66560606424818e-05,2.28357748710058
1107,"Q8WUA2|PPIL4_HUMAN","Peptidyl-prolyl cis-trans isomerase-like 4 OS=Homo sapiens OX=9606 GN=PPIL4 PE=1 SV=1",9.78091928554319,7.84731188197838,14.9389906685342,1.72402016395498e-12,8.30723107788071e-12,14.4888294117447
1108,"P46109|CRKL_HUMAN","Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1",10.0940387849479,8.00387163168075,16.9786453593813,1.50807841076329e-13,9.34960045320234e-13,15.7392618486063
1109,"Q14847|LASP1_HUMAN","LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2",0.126756465337753,16.5428362394195,0.220016768621299,0.828033595460929,0.834536477100675,-5.8878558573843
1110,"Q9GZS3|WDR61_HUMAN","WD repeat-containing protein 61 OS=Homo sapiens OX=9606 GN=WDR61 PE=1 SV=1",7.11059460364573,8.9112118349383,4.33745633844757,0.00122678652916038,0.00214590101647773,-0.65381429210908
1111,"Q6Y7W6|GGYF2_HUMAN","GRB10-interacting GYF protein 2 OS=Homo sapiens OX=9606 GN=GIGYF2 PE=1 SV=1",5.3628931346129,5.63829880651323,3.37869999695958,0.00290705675912483,0.00464212713506039,-1.57445218989781
1112,"Q96JJ7|TMX3_HUMAN","Protein disulfide-isomerase TMX3 OS=Homo sapiens OX=9606 GN=TMX3 PE=1 SV=2",6.8857060564271,6.39970526742033,4.98673575017278,6.6072464788358e-05,0.000137725495092138,1.72992490633148
1113,"Q9UK76|JUPI1_HUMAN","Jupiter microtubule associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=3",9.46817215261695,7.69093831551526,5.44490256421307,0.000192997573092326,0.000376798634258034,0.906035585093205
1114,"P23193|TCEA1_HUMAN","Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=2",11.5441080798118,8.72890627911268,22.2993503930694,7.43289702433969e-16,1.42371410665213e-14,17.9562992194781
1114,"Q15560|TCEA2_HUMAN","Transcription elongation factor A protein 2 OS=Homo sapiens OX=9606 GN=TCEA2 PE=1 SV=1",5.29431940708141,5.60401194274749,3.90672023894821,0.000841820869481011,0.00150464732938807,-0.489484472664463
1115,"P18615|NELFE_HUMAN","Negative elongation factor E OS=Homo sapiens OX=9606 GN=NELFE PE=1 SV=3",5.93217769616871,5.92294108729114,3.31895258246817,0.00333957727008757,0.00522657418286063,-1.69558812691318
1116,"Q9P287|BCCIP_HUMAN","BRCA2 and CDKN1A-interacting protein OS=Homo sapiens OX=9606 GN=BCCIP PE=1 SV=1",11.3380613303345,8.62588290437404,21.0407566996765,2.33257976365232e-15,3.16479468067679e-14,17.536228991991
1117,"Q9NW82|WDR70_HUMAN","WD repeat-containing protein 70 OS=Homo sapiens OX=9606 GN=WDR70 PE=1 SV=1",6.77168860684838,6.34269654263097,4.64004395256298,0.00014887565156283,0.000295906689993235,1.02472645827461
1118,"O15160|RPAC1_HUMAN","DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens OX=9606 GN=POLR1C PE=1 SV=1",9.02879489729801,7.47124968785579,11.1680495656813,3.57797440722074e-10,1.1595287430808e-09,11.2381949527278
1119,"P61201|CSN2_HUMAN","COP9 signalosome complex subunit 2 OS=Homo sapiens OX=9606 GN=COPS2 PE=1 SV=1",9.88785081812194,7.90077764826775,15.5434404264599,8.14151366631093e-13,4.1904849753071e-12,14.8898103096154
1120,"Q9UL46|PSME2_HUMAN","Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4",6.05862980388561,5.98616714114959,3.7648993360567,0.00117635504602083,0.00206425110628085,-0.78264106551368
1121,"Q13242|SRSF9_HUMAN","Serine/arginine-rich splicing factor 9 OS=Homo sapiens OX=9606 GN=SRSF9 PE=1 SV=1",0.732773605561386,14.2665366876141,1.14933126447386,0.263648481388876,0.272203446861671,-5.28977866360026
1122,"Q0VDF9|HSP7E_HUMAN","Heat shock 70 kDa protein 14 OS=Homo sapiens OX=9606 GN=HSPA14 PE=1 SV=1",7.21612918160982,6.56491683001169,5.52790374611592,1.89424926163256e-05,4.36436843643648e-05,2.80482174652671
1123,"Q15003|CND2_HUMAN","Condensin complex subunit 2 OS=Homo sapiens OX=9606 GN=NCAPH PE=1 SV=3",8.45714771921702,7.18542609881529,11.019653988417,4.53417225157326e-10,1.45471359737975e-09,11.078316896096
1124,"P35269|T2FA_HUMAN","General transcription factor IIF subunit 1 OS=Homo sapiens OX=9606 GN=GTF2F1 PE=1 SV=2",4.09388070130771,5.00379258986064,2.51667872914686,0.0202571808160466,0.0276953643969387,-3.25323860566624
1125,"O75489|NDUS3_HUMAN","NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS3 PE=1 SV=1",10.9493778752537,8.43154117683363,20.1279316132247,5.56411110489336e-15,6.05136377227103e-14,17.1964021811475
1126,"Q12904|AIMP1_HUMAN","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2",10.5812802613065,8.24749236986001,17.5669800339239,7.82900303497164e-14,5.42116217349655e-13,16.0502440337108
1127,"O00443|P3C2A_HUMAN","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2",6.13602741534844,6.024865946881,4.17151921548655,0.000450079873249862,0.000828697997136283,0.0588221260132356
1128,"O75390|CISY_HUMAN","Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2",11.6484386872269,8.78107158282024,24.1014721014319,1.59723926883167e-16,6.81558704691339e-15,18.4744067580113
1129,"O60884|DNJA2_HUMAN","DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1",12.2312824418484,9.07249346013098,18.926974944903,1.84724412772068e-14,1.61923798930029e-13,16.6975198292993
1130,"P07686|HEXB_HUMAN","Beta-hexosaminidase subunit beta OS=Homo sapiens OX=9606 GN=HEXB PE=1 SV=3",4.15514382889565,7.63005351426949,1.91530909329306,0.0825747628146525,0.096682768750371,-4.32941865735467
1131,"Q7Z3B4|NUP54_HUMAN","Nucleoporin p54 OS=Homo sapiens OX=9606 GN=NUP54 PE=1 SV=2",9.17662064275513,7.54516256058434,11.9749280443259,1.02657643306552e-10,3.5799993363245e-10,12.0598928710742
1132,"Q6WCQ1|MPRIP_HUMAN","Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=3",2.84047433465973,4.37708940653665,2.37178870665873,0.0275850856257567,0.0358671326103219,-3.51466431709524
1133,"Q9Y4W2|LAS1L_HUMAN","Ribosomal biogenesis protein LAS1L OS=Homo sapiens OX=9606 GN=LAS1L PE=1 SV=2",3.75446656177108,4.83408552009232,2.42022090996103,0.0248982264836644,0.0329409525642983,-3.4281594112016
1134,"P09972|ALDOC_HUMAN","Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2",6.31590488939111,8.88024381443693,3.91343180058972,0.00248565925701742,0.0040639909356644,-1.26930165436569
1135,"P55735|SEC13_HUMAN","Protein SEC13 homolog OS=Homo sapiens OX=9606 GN=SEC13 PE=1 SV=3",0.144632387746139,9.38779829578901,0.070627999856882,0.945011069656855,0.946486112949763,-5.90885208652713
1136,"Q99848|EBP2_HUMAN","Probable rRNA-processing protein EBP2 OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=2",8.73912669876727,7.32641558859042,12.6075352029792,4.03044813003877e-11,1.52129659810287e-10,12.6513660969854
1137,"Q15758|AAAT_HUMAN","Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2",11.4576706629194,9.85216434059859,10.3811212715566,5.26500784104459e-08,1.44272456854247e-07,7.10143842151743
1138,"Q8N3U4|STAG2_HUMAN","Cohesin subunit SA-2 OS=Homo sapiens OX=9606 GN=STAG2 PE=1 SV=3",5.82150319037827,5.86760383439592,4.21847215108697,0.000402764782716043,0.000745502121854213,0.15600278132418
1139,"Q06124|PTN11_HUMAN","Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=3",8.91484295796528,7.41427371818942,12.0991366532866,8.51894467714785e-11,3.01728951306525e-10,12.1795436534238
1140,"P24539|AT5F1_HUMAN","ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2",10.3446023337797,8.12915340609662,16.1207683042005,4.0681889831856e-13,2.2153504363882e-12,15.2479928326645
1141,"O43172|PRP4_HUMAN","U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2",7.84459536356707,6.87914992099032,6.05709631213443,5.9427027218484e-06,1.48086766855122e-05,3.78882018209159
1142,"Q15717|ELAV1_HUMAN","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",11.7799903822401,8.84684743032683,21.7209395796169,1.24774009449656e-15,2.06549393837579e-14,17.769778775391
1143,"Q9P2I0|CPSF2_HUMAN","Cleavage and polyadenylation specificity factor subunit 2 OS=Homo sapiens OX=9606 GN=CPSF2 PE=1 SV=2",5.8851475660964,5.89942602225498,4.24214522974378,0.000380831500272397,0.000706603024601796,0.204981793770989
1144,"P05386|RLA1_HUMAN","60S acidic ribosomal protein P1 OS=Homo sapiens OX=9606 GN=RPLP1 PE=1 SV=1",13.0654251315022,9.48956480495791,22.4626807073993,6.43588730890777e-16,1.2987401708681e-14,18.0070708583745
1145,"Q99439|CNN2_HUMAN","Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4",7.39890130091291,6.65630288966324,5.53929108985061,1.84565092853703e-05,4.26515970880407e-05,2.82703723461589
1146,"Q96GX9|MTNB_HUMAN","Methylthioribulose-1-phosphate dehydratase OS=Homo sapiens OX=9606 GN=APIP PE=1 SV=1",9.10549428352617,7.50959938096987,14.4358413064272,3.28346155146594e-12,1.4889666635034e-11,14.1332445350105
1147,"O95747|OXSR1_HUMAN","Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1",8.89726657562728,7.40548552702042,11.2087135758214,3.35448006170106e-10,1.09261829420889e-09,11.2815159358409
1148,"Q03701|CEBPZ_HUMAN","CCAAT/enhancer-binding protein zeta OS=Homo sapiens OX=9606 GN=CEBPZ PE=1 SV=3",6.07604692921453,5.99487570381405,3.74549790647366,0.00123136792267231,0.0021529366495406,-0.82268137592616
1149,"Q92896|GSLG1_HUMAN","Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=2",5.43692253304479,5.67531350572918,3.52487771480808,0.0020671323979028,0.00346170497256451,-1.27629399334539
1150,"Q9H3S7|PTN23_HUMAN","Tyrosine-protein phosphatase non-receptor type 23 OS=Homo sapiens OX=9606 GN=PTPN23 PE=1 SV=1",5.43390444497468,5.67380446169412,3.97554214842981,0.000715471885938794,0.00129019520415192,-0.347020590024116
1151,"O75475|PSIP1_HUMAN","PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1",9.56874451639238,7.74122449740297,7.84596773491915,2.25365015963154e-06,5.72331999642575e-06,4.43875938301429
1152,"Q9C0B1|FTO_HUMAN","Alpha-ketoglutarate-dependent dioxygenase FTO OS=Homo sapiens OX=9606 GN=FTO PE=1 SV=3",7.55173327690785,6.73271887766071,7.9984058804863,9.78808431708421e-08,2.63894430117466e-07,7.136793312272
1153,"Q969X6|UTP4_HUMAN","U3 small nucleolar RNA-associated protein 4 homolog OS=Homo sapiens OX=9606 GN=UTP4 PE=1 SV=1",7.66193073607287,6.78781760724322,5.8335980415585,9.47361669953816e-06,2.309906541686e-05,3.39478157278157
1154,"Q99567|NUP88_HUMAN","Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2",7.54253279837513,6.72811863839435,8.20567281854632,6.52745939040694e-08,1.77476826645952e-07,7.45308253959614
1155,"P30419|NMT1_HUMAN","Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2",10.2708577780627,8.09228112823815,18.2274868623775,3.83625736169321e-14,3.02655550051616e-13,16.3764279660337
1155,"O60551|NMT2_HUMAN","Glycylpeptide N-tetradecanoyltransferase 2 OS=Homo sapiens OX=9606 GN=NMT2 PE=1 SV=1",7.41956530452305,6.66663489146831,5.72289094478728,1.21613362307581e-05,2.90814562039867e-05,3.18269614665041
1156,"Q13526|PIN1_HUMAN","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1",9.04554597246947,7.47962522544152,12.2375402901586,6.93218447306196e-11,2.51544865422135e-10,12.3108121262839
1157,"Q15554|TERF2_HUMAN","Telomeric repeat-binding factor 2 OS=Homo sapiens OX=9606 GN=TERF2 PE=1 SV=3",9.44700166830194,7.68035307335775,13.8630905678347,6.99579937471518e-12,3.00600754382293e-11,13.7025312625534
1158,"Q15067|ACOX1_HUMAN","Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3",9.06814142470671,7.49092295156014,12.6618845872322,3.72574454551383e-11,1.41880479725304e-10,12.7001495124655
1159,"P08397|HEM3_HUMAN","Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=2",9.27811455256868,7.59590951549112,15.4003800287692,9.70157237840172e-13,4.91461232326929e-12,14.7973822214327
1160,"Q9BTE3|MCMBP_HUMAN","Mini-chromosome maintenance complex-binding protein OS=Homo sapiens OX=9606 GN=MCMBP PE=1 SV=2",3.67270781378272,4.79320614609814,2.41802643218457,0.0250145140527734,0.0330328469251879,-3.43209864152273
1161,"Q15019|SEPT2_HUMAN","Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1",9.69548440099169,8.69426848893135,12.3018328101924,2.61396032444716e-10,8.63100107128778e-10,11.1166668543847
1162,"Q13247|SRSF6_HUMAN","Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2",9.28597447589902,7.59983947715629,10.2589457083304,1.67824006374227e-09,5.160722240741e-09,10.1620620792175
